CountryName,CountryCode,IndicatorName,IndicatorCode,Year,Value
Middle East & North Africa (developing only),MNA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2013,33.00151038
Middle East & North Africa (developing only),MNA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2013,10.76118538
Middle East & North Africa (developing only),MNA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2000,11.81975235
Middle East & North Africa (developing only),MNA,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2013,37.90143409
Middle East & North Africa (developing only),MNA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2013,3.751512129
Middle East & North Africa (developing only),MNA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1999,26.24254609
Middle East & North Africa (developing only),MNA,Population growth (annual %),SP.POP.GROW,2013,1.917489122
Middle East & North Africa (developing only),MNA,GDP per capita (current US$),NY.GDP.PCAP.CD,1993,1192.962388
Middle East & North Africa (developing only),MNA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2013,13.9169953
Middle East & North Africa (developing only),MNA,Population growth (annual %),SP.POP.GROW,2001,1.791418463
Middle East & North Africa (developing only),MNA,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,1994,36.99831837
Middle East & North Africa (developing only),MNA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1994,13.62347232
Middle East & North Africa (developing only),MNA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1993,29.27991796
Middle East & North Africa (developing only),MNA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2001,16.45790187
Middle East & North Africa (developing only),MNA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1993,24.34608263
Middle East & North Africa (developing only),MNA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1991,15.80007821
Middle East & North Africa (developing only),MNA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1991,22.82914169
Middle East & North Africa (developing only),MNA,Population growth (annual %),SP.POP.GROW,2002,1.746312512
Middle East & North Africa (developing only),MNA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2002,14.76709745
Middle East & North Africa (developing only),MNA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2002,2.285095817
Middle East & North Africa (developing only),MNA,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2005,43.75659562
Middle East & North Africa (developing only),MNA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1995,14.23649469
Montenegro,MNE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2004,42.02161936
Montenegro,MNE,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2004,10.87958827
Montenegro,MNE,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2010,5.454457629
Montenegro,MNE,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2014,10.00501883
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,7378.46395
Montenegro,MNE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2014,40.1437048
Montenegro,MNE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2010,2.31402952
Montenegro,MNE,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2010,20.5447097
Montenegro,MNE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2010,62.73592121
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,2010,6682.281158
Montenegro,MNE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2010,37.04440512
Montenegro,MNE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2014,59.9839152
Montenegro,MNE,Population growth (annual %),SP.POP.GROW,2010,0.183239906
Montenegro,MNE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2008,93.99923062
Montenegro,MNE,Population growth (annual %),SP.POP.GROW,2014,0.09541379
Montenegro,MNE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2011,42.34884361
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,7318.74469
Montenegro,MNE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2011,64.31001038
Montenegro,MNE,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2011,18.01546325
Montenegro,MNE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2011,1.202700508
Montenegro,MNE,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2011,5.93385438
Montenegro,MNE,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2011,9.635338886
Montenegro,MNE,Population growth (annual %),SP.POP.GROW,2011,0.105041772
Montenegro,MNE,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2008,6.721777346
Montenegro,MNE,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2014,17.6680461
Montenegro,MNE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2008,7.662042794
Montenegro,MNE,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2008,9.307104279
Montenegro,MNE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2008,39.47967038
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,2008,7325.703474
Montenegro,MNE,Population growth (annual %),SP.POP.GROW,2008,0.177475867
Montenegro,MNE,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2014,4.79264714
Montenegro,MNE,Population growth (annual %),SP.POP.GROW,1998,-0.14122595
Montenegro,MNE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2013,41.34236
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,3380.199535
Montenegro,MNE,Population growth (annual %),SP.POP.GROW,1991,0.253000305
Montenegro,MNE,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2008,21.14853799
Montenegro,MNE,Population growth (annual %),SP.POP.GROW,2004,0.177216476
Montenegro,MNE,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2004,10.25468763
Montenegro,MNE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2004,5.915186604
Montenegro,MNE,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2013,9.791388808
Montenegro,MNE,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2004,22.28671564
Montenegro,MNE,Population growth (annual %),SP.POP.GROW,2013,0.097599637
Montenegro,MNE,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2013,4.927044071
Montenegro,MNE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2013,2.066968369
Montenegro,MNE,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2013,18.83687301
Montenegro,MNE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2013,61.42857015
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,2013,7186.429787
Montenegro,MNE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2004,58.08701641
Montenegro,MNE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2014,1.036216892
Montenegro,MNE,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2007,6.800008633
Montenegro,MNE,Population growth (annual %),SP.POP.GROW,2002,0.400750772
Montenegro,MNE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,46.98801404
Montenegro,MNE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2006,49.37221905
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,2006,4383.595097
Montenegro,MNE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2006,79.09839842
Montenegro,MNE,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2006,20.4147381
Montenegro,MNE,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2001,11.94860675
Montenegro,MNE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2001,38.42375106
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,1909.635435
Montenegro,MNE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2001,61.98641032
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,2789.081582
Montenegro,MNE,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2001,24.66191682
Montenegro,MNE,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2002,11.61119162
Montenegro,MNE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2002,3.060764116
Montenegro,MNE,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2002,24.10690401
Montenegro,MNE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2006,9.060129588
Montenegro,MNE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2002,59.88441291
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,2002,2106.339013
Montenegro,MNE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2002,35.36268657
Montenegro,MNE,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2002,12.1942253
Montenegro,MNE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2001,20.20363057
Montenegro,MNE,Population growth (annual %),SP.POP.GROW,2005,0.147929262
Montenegro,MNE,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2001,12.77560596
Montenegro,MNE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,30.61181379
Montenegro,MNE,Population growth (annual %),SP.POP.GROW,2009,0.214529296
Montenegro,MNE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2009,65.41954339
Montenegro,MNE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2005,4.321114737
Montenegro,MNE,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2005,20.70677831
Montenegro,MNE,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2009,20.08131696
Montenegro,MNE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2009,2.401077091
Montenegro,MNE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2005,61.07601458
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,2005,3674.52653
Montenegro,MNE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2005,43.54912468
Montenegro,MNE,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2005,10.45713752
Montenegro,MNE,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,11.60590957
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,2009,6698.079439
Montenegro,MNE,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2009,9.982095386
Montenegro,MNE,Population growth (annual %),SP.POP.GROW,1996,-0.145736893
Montenegro,MNE,Population growth (annual %),SP.POP.GROW,1999,-0.094770687
Montenegro,MNE,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2012,4.860405796
Montenegro,MNE,Population growth (annual %),SP.POP.GROW,2012,0.084147408
Montenegro,MNE,Population growth (annual %),SP.POP.GROW,1992,0.076545523
Montenegro,MNE,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2006,10.16569328
Montenegro,MNE,Population growth (annual %),SP.POP.GROW,1994,-0.123522118
Montenegro,MNE,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2009,5.896389432
Montenegro,MNE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2009,32.12038241
Montenegro,MNE,Population growth (annual %),SP.POP.GROW,2001,0.402363248
Montenegro,MNE,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2005,9.781819234
Montenegro,MNE,Population growth (annual %),SP.POP.GROW,2006,0.124299813
Montenegro,MNE,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,9.198756973
Montenegro,MNE,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2006,9.396017953
Montenegro,MNE,Population growth (annual %),SP.POP.GROW,1995,-0.138466981
Montenegro,MNE,Population growth (annual %),SP.POP.GROW,1993,-0.056379026
Montenegro,MNE,Population growth (annual %),SP.POP.GROW,2000,-0.027974019
Montenegro,MNE,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2000,10.22810944
Montenegro,MNE,Population growth (annual %),SP.POP.GROW,2003,0.399151169
Montenegro,MNE,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2003,10.25222655
Montenegro,MNE,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2003,22.62597763
Montenegro,MNE,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2000,23.42904595
Montenegro,MNE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2000,51.11021029
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1627.042893
Montenegro,MNE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2000,36.81499185
Montenegro,MNE,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2000,12.45553221
Montenegro,MNE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2003,8.320587868
Montenegro,MNE,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2012,17.75473965
Montenegro,MNE,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2012,8.885952282
Montenegro,MNE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2012,43.67248294
Montenegro,MNE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2012,0.17702623
Montenegro,MNE,Population growth (annual %),SP.POP.GROW,2007,0.138110348
Montenegro,MNE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2007,12.71767553
Montenegro,MNE,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2007,20.87284435
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,2012,6586.721279
Montenegro,MNE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2007,86.69899685
Montenegro,MNE,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2007,9.108359273
Montenegro,MNE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2007,44.3934583
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,2007,5957.145693
Montenegro,MNE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2012,68.09356158
Montenegro,MNE,Population growth (annual %),SP.POP.GROW,1997,-0.156995084
Mongolia,MNG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,1999,7.706623213
Mongolia,MNG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1999,10.88175698
Mongolia,MNG,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1995,34.36384
Mongolia,MNG,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,1999,24.46244925
Mongolia,MNG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1999,62.08289793
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,1999,445.0063899
Mongolia,MNG,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,1995,34.68250052
Mongolia,MNG,Population growth (annual %),SP.POP.GROW,2004,1.110678144
Mongolia,MNG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1995,40.54137213
Mongolia,MNG,Population growth (annual %),SP.POP.GROW,1999,0.86974657
Mongolia,MNG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2009,7.084679152
Mongolia,MNG,Population growth (annual %),SP.POP.GROW,2009,1.506131801
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,1995,631.915161
Mongolia,MNG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1995,41.56228663
Mongolia,MNG,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1999,34.76497891
Mongolia,MNG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1999,50.15844062
Mongolia,MNG,Population growth (annual %),SP.POP.GROW,2006,1.260092769
Mongolia,MNG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,1995,18.24848126
Mongolia,MNG,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2000,30.87545764
Mongolia,MNG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2000,53.99675147
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,474.2129566
Mongolia,MNG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2000,67.88985829
Mongolia,MNG,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2000,24.99098483
Mongolia,MNG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2000,11.99969139
Mongolia,MNG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2000,7.546267514
Mongolia,MNG,Population growth (annual %),SP.POP.GROW,2000,0.891282364
Mongolia,MNG,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2009,19.62670338
Mongolia,MNG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2009,50.27799933
Mongolia,MNG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1995,60.27242543
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,2009,1717.073137
Mongolia,MNG,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2009,33.02153455
Mongolia,MNG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2009,1.826703688
Mongolia,MNG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2006,6.04271547
Mongolia,MNG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2006,21.98677158
Mongolia,MNG,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2006,43.0214329
Mongolia,MNG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2006,53.48671802
Mongolia,MNG,Population growth (annual %),SP.POP.GROW,1995,0.766319074
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,2006,1334.405712
Mongolia,MNG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2006,59.44326508
Mongolia,MNG,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2006,19.61759812
Mongolia,MNG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2009,57.53575784
Mongolia,MNG,Population growth (annual %),SP.POP.GROW,2012,1.769808918
Mongolia,MNG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1992,28.93299325
Mongolia,MNG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1991,54.06845984
Mongolia,MNG,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2007,41.8918562
Mongolia,MNG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2007,11.62856765
Mongolia,MNG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2007,6.932040196
Mongolia,MNG,Population growth (annual %),SP.POP.GROW,2007,1.331422082
Mongolia,MNG,Population growth (annual %),SP.POP.GROW,2013,1.793956656
Mongolia,MNG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2013,10.10969194
Mongolia,MNG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2007,58.26597799
Mongolia,MNG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2013,2.609993696
Mongolia,MNG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2013,60.43788695
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,2013,4387.707056
Mongolia,MNG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2013,40.02122794
Mongolia,MNG,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2013,15.40807389
Mongolia,MNG,Population growth (annual %),SP.POP.GROW,2001,0.925488326
Mongolia,MNG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2001,9.464458639
Mongolia,MNG,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2013,35.5123403
Mongolia,MNG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2001,10.44854466
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,2007,1633.384335
Mongolia,MNG,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2007,20.45809624
Mongolia,MNG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2012,12.7843794
Mongolia,MNG,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2012,34.61839017
Mongolia,MNG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2012,66.01641315
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,2012,4377.23887
Mongolia,MNG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2012,43.5721512
Mongolia,MNG,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2012,12.66540491
Mongolia,MNG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2007,59.61444843
Mongolia,MNG,Population growth (annual %),SP.POP.GROW,2010,1.601043744
Mongolia,MNG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2010,39.17818852
Mongolia,MNG,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2010,36.97810518
Mongolia,MNG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2010,56.6710493
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,2010,2650.346885
Mongolia,MNG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2010,46.67898271
Mongolia,MNG,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,13.06997331
Mongolia,MNG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2010,7.59075215
Mongolia,MNG,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2001,25.17228788
Mongolia,MNG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2001,65.49998589
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,524.024766
Mongolia,MNG,Population growth (annual %),SP.POP.GROW,1996,0.803235968
Mongolia,MNG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,1996,8.176716883
Mongolia,MNG,Population growth (annual %),SP.POP.GROW,1991,1.534537213
Mongolia,MNG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,1991,18.82336646
Mongolia,MNG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1996,10.80757271
Mongolia,MNG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1991,93.31995108
Mongolia,MNG,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1992,27.19231959
Mongolia,MNG,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,1991,38.09425845
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,1991,1072.634868
Mongolia,MNG,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,1996,25.19460954
Mongolia,MNG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1996,42.44975005
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,1996,580.9100758
Mongolia,MNG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1996,35.52432564
Mongolia,MNG,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1996,40.98308158
Mongolia,MNG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1991,82.53532756
Mongolia,MNG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2012,8.417596144
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,1992,587.3003521
Mongolia,MNG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1992,36.36265365
Mongolia,MNG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2001,50.31834099
Mongolia,MNG,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2001,26.35049338
Mongolia,MNG,Population growth (annual %),SP.POP.GROW,1994,0.761101625
Mongolia,MNG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,1994,17.87723746
Mongolia,MNG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1994,64.31938832
Mongolia,MNG,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,1994,33.48327363
Mongolia,MNG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1994,54.52660158
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,1994,405.9719883
Mongolia,MNG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1994,44.63069351
Mongolia,MNG,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1994,29.28567982
Mongolia,MNG,Population growth (annual %),SP.POP.GROW,1992,1.147000108
Mongolia,MNG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,1992,19.78121434
Mongolia,MNG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1992,173.6906825
Mongolia,MNG,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,1992,36.91112972
Mongolia,MNG,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1997,34.72669844
Mongolia,MNG,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1991,13.104145
Mongolia,MNG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2004,6.241876722
Mongolia,MNG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1997,52.66634508
Mongolia,MNG,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2004,31.97975496
Mongolia,MNG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2014,55.97899411
Mongolia,MNG,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2014,37.21796106
Mongolia,MNG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2014,5.969185316
Mongolia,MNG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2014,9.873752336
Mongolia,MNG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2003,7.482536679
Mongolia,MNG,Population growth (annual %),SP.POP.GROW,2014,1.757597837
Mongolia,MNG,Population growth (annual %),SP.POP.GROW,2003,1.039877072
Mongolia,MNG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,67.94734398
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,646.1191681
Mongolia,MNG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2002,7.265525172
Mongolia,MNG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2002,6.369687352
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,4129.373548
Mongolia,MNG,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2002,25.55127273
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,2002,571.5383906
Mongolia,MNG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2002,50.72661598
Mongolia,MNG,Population growth (annual %),SP.POP.GROW,1993,0.874168759
Mongolia,MNG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,1993,17.64119326
